date,sku_id,store_id,region,units_sold,revenue,unit_price,discount,category,subcategory,launch_date,unit_cost,week,month,season,promotion_events,on_hand,on_order,lead_time,reorder_point,weather_condition,competitor_pricing,demand_forecast
06-09-2022,P0011,S003,East,36,1092.42,35.7,15,Groceries,Groceries_General,01-01-2022,23.205,36,9,Autumn,1,62,177,7,1148,Snowy,36.87,43.98
06-09-2022,P0012,S003,East,33,1101.87,33.39,0,Clothing,Clothing_General,01-01-2022,21.7035,36,9,Autumn,0,58,102,7,1130,Rainy,35.82,37.35
06-09-2022,P0013,S003,North,55,2060.08,46.82,20,Furniture,Furniture_General,01-01-2022,30.433,36,9,Autumn,0,58,137,7,1151,Rainy,44.96,72.29
06-09-2022,P0014,S003,East,36,1199.772,37.03,10,Toys,Toys_General,01-01-2022,24.0695,36,9,Autumn,1,96,49,7,1167,Snowy,32.59,42.38
06-09-2022,P0015,S003,West,202,2291.488,14.18,20,Toys,Toys_General,01-01-2022,9.217,36,9,Autumn,0,380,197,7,1166,Snowy,13.04,220.08
06-09-2022,P0016,S003,North,335,11390,34,0,Electronics,Electronics_General,01-01-2022,22.1,36,9,Autumn,0,402,189,7,1169,Cloudy,34.43,345.28
06-09-2022,P0017,S003,South,208,7433.92,35.74,0,Groceries,Groceries_General,01-01-2022,23.231,36,9,Autumn,0,214,32,7,1151,Cloudy,34.76,215.79
06-09-2022,P0018,S003,East,216,3861.864,18.82,5,Furniture,Furniture_General,01-01-2022,12.233,36,9,Autumn,0,381,114,7,1132,Snowy,20.43,211.97
06-09-2022,P0019,S003,North,80,5333.24,78.43,15,Furniture,Furniture_General,01-01-2022,50.9795,36,9,Autumn,1,122,123,7,1145,Rainy,79.98,92.07
06-09-2022,P0020,S003,North,187,16256.097,96.59,10,Electronics,Electronics_General,01-01-2022,62.7835,36,9,Autumn,0,359,72,7,1167,Rainy,101.33,195.03
06-09-2022,P0001,S004,South,149,4316.679,32.19,10,Electronics,Electronics_General,01-01-2022,20.9235,36,9,Autumn,0,471,196,7,1145,Snowy,32.48,156.98
06-09-2022,P0002,S004,North,108,7445.898,81.11,15,Toys,Toys_General,01-01-2022,52.7215,36,9,Autumn,0,338,109,7,1122,Sunny,85.5,120.71
06-09-2022,P0003,S004,East,216,9276.768,47.72,10,Furniture,Furniture_General,01-01-2022,31.018,36,9,Autumn,1,223,81,7,1134,Rainy,47.81,207.53
06-09-2022,P0004,S004,South,277,16656.01,60.13,0,Furniture,Furniture_General,01-01-2022,39.0845,36,9,Autumn,0,409,42,7,1139,Cloudy,59.5,281.27
06-09-2022,P0005,S004,North,12,740.52,72.6,15,Electronics,Electronics_General,01-01-2022,47.19,36,9,Autumn,1,469,179,7,1158,Rainy,71.68,22.91
06-09-2022,P0006,S004,West,86,1778.48,20.68,0,Electronics,Electronics_General,01-01-2022,13.442,36,9,Autumn,0,156,163,7,1143,Sunny,21.65,103.82
06-09-2022,P0007,S004,North,33,495.0825,17.65,15,Clothing,Clothing_General,01-01-2022,11.4725,36,9,Autumn,0,80,200,7,1148,Sunny,16.61,32.67
06-09-2022,P0008,S004,West,57,705.888,13.76,10,Groceries,Groceries_General,01-01-2022,8.944,36,9,Autumn,0,272,169,7,1123,Cloudy,15.19,75.77
06-09-2022,P0009,S004,East,144,10620.72,81.95,10,Electronics,Electronics_General,01-01-2022,53.2675,36,9,Autumn,1,329,195,7,1154,Sunny,78.56,137.99
06-09-2022,P0010,S004,East,2,46.702,24.58,5,Clothing,Clothing_General,01-01-2022,15.977,36,9,Autumn,1,362,200,7,1141,Rainy,25.99,19.87
06-09-2022,P0011,S004,North,114,9537.24,83.66,0,Groceries,Groceries_General,01-01-2022,54.379,36,9,Autumn,1,448,65,7,1148,Cloudy,85.45,119.84
06-09-2022,P0012,S004,North,45,1867.05,46.1,10,Groceries,Groceries_General,01-01-2022,29.965,36,9,Autumn,0,51,39,7,1130,Sunny,43.25,63.55
06-09-2022,P0013,S004,North,0,0,31.35,10,Clothing,Clothing_General,01-01-2022,20.3775,36,9,Autumn,0,71,163,7,1151,Sunny,31.99,10.48
06-09-2022,P0014,S004,South,103,7807.194,84.22,10,Electronics,Electronics_General,01-01-2022,54.743,36,9,Autumn,1,398,165,7,1167,Sunny,80.47,101.45
06-09-2022,P0015,S004,South,1,84.83,84.83,0,Furniture,Furniture_General,01-01-2022,55.1395,36,9,Autumn,0,272,118,7,1166,Rainy,84.99,0
06-09-2022,P0016,S004,South,215,10717.32,62.31,20,Furniture,Furniture_General,01-01-2022,40.5015,36,9,Autumn,0,324,121,7,1169,Rainy,65.31,210
06-09-2022,P0017,S004,South,144,2001.024,17.37,20,Groceries,Groceries_General,01-01-2022,11.2905,36,9,Autumn,1,391,176,7,1151,Sunny,18.39,152
06-09-2022,P0018,S004,East,144,5558.4,38.6,0,Furniture,Furniture_General,01-01-2022,25.09,36,9,Autumn,1,169,21,7,1132,Snowy,35.86,146.14
06-09-2022,P0019,S004,West,137,9764.3325,83.85,15,Electronics,Electronics_General,01-01-2022,54.5025,36,9,Autumn,0,292,83,7,1145,Rainy,87.24,133.04
06-09-2022,P0020,S004,North,102,4536.858,46.82,5,Furniture,Furniture_General,01-01-2022,30.433,36,9,Autumn,0,383,145,7,1167,Cloudy,45.64,95.77
06-09-2022,P0001,S005,South,243,14177.592,68.64,15,Electronics,Electronics_General,01-01-2022,44.616,36,9,Autumn,0,296,143,7,1145,Sunny,72.54,246.57
06-09-2022,P0002,S005,South,96,5202.96,57.05,5,Toys,Toys_General,01-01-2022,37.0825,36,9,Autumn,0,301,21,7,1122,Cloudy,55.64,99.52
06-09-2022,P0003,S005,West,118,4447.007,39.67,5,Clothing,Clothing_General,01-01-2022,25.7855,36,9,Autumn,0,187,140,7,1134,Cloudy,44.62,114.75
06-09-2022,P0004,S005,North,74,5611.568,94.79,20,Toys,Toys_General,01-01-2022,61.6135,36,9,Autumn,0,190,134,7,1139,Cloudy,92.26,70.8
06-09-2022,P0005,S005,South,67,3985.696,74.36,20,Electronics,Electronics_General,01-01-2022,48.334,36,9,Autumn,0,143,122,7,1158,Snowy,75.92,73.03
06-09-2022,P0006,S005,South,228,18471.648,85.28,5,Electronics,Electronics_General,01-01-2022,55.432,36,9,Autumn,0,423,158,7,1143,Snowy,88,237.73
06-09-2022,P0007,S005,West,330,16196.4,61.35,20,Groceries,Groceries_General,01-01-2022,39.8775,36,9,Autumn,0,426,106,7,1148,Cloudy,58.56,349.61
06-09-2022,P0008,S005,South,68,3587,52.75,0,Toys,Toys_General,01-01-2022,34.2875,36,9,Autumn,0,77,184,7,1123,Snowy,51.57,64.33
06-09-2022,P0009,S005,East,36,823.392,28.59,20,Clothing,Clothing_General,01-01-2022,18.5835,36,9,Autumn,0,284,95,7,1154,Sunny,27.24,51.81
06-09-2022,P0010,S005,South,45,1505.7,33.46,0,Electronics,Electronics_General,01-01-2022,21.749,36,9,Autumn,1,67,49,7,1141,Sunny,29.99,60.79
06-09-2022,P0011,S005,South,29,740.95,25.55,0,Furniture,Furniture_General,01-01-2022,16.6075,36,9,Autumn,1,81,135,7,1148,Snowy,27.13,20.01
06-09-2022,P0012,S005,West,145,1681.9275,12.21,5,Clothing,Clothing_General,01-01-2022,7.9365,36,9,Autumn,1,157,98,7,1130,Cloudy,9.23,159.47
06-09-2022,P0013,S005,North,59,1365.5845,27.23,15,Furniture,Furniture_General,01-01-2022,17.6995,36,9,Autumn,0,248,89,7,1151,Snowy,31.34,55.64
06-09-2022,P0014,S005,West,63,1060.542,17.72,5,Clothing,Clothing_General,01-01-2022,11.518,36,9,Autumn,1,105,112,7,1167,Rainy,14.19,80.31
06-09-2022,P0015,S005,North,365,27557.865,83.89,10,Toys,Toys_General,01-01-2022,54.5285,36,9,Autumn,0,440,116,7,1166,Sunny,84.37,384.16
06-09-2022,P0016,S005,North,230,14139.135,64.71,5,Groceries,Groceries_General,01-01-2022,42.0615,36,9,Autumn,1,397,160,7,1169,Snowy,62.38,233.18
06-09-2022,P0017,S005,North,93,8248.356,93.36,5,Clothing,Clothing_General,01-01-2022,60.684,36,9,Autumn,0,288,157,7,1151,Cloudy,94.8,107.97
06-09-2022,P0018,S005,West,44,2876.148,72.63,10,Toys,Toys_General,01-01-2022,47.2095,36,9,Autumn,0,253,151,7,1132,Sunny,73.35,61.82
06-09-2022,P0019,S005,North,184,9634.24,65.45,20,Groceries,Groceries_General,01-01-2022,42.5425,36,9,Autumn,1,213,36,7,1145,Snowy,62.11,198.32
06-09-2022,P0020,S005,East,336,10668.672,35.28,10,Furniture,Furniture_General,01-01-2022,22.932,36,9,Autumn,1,425,150,7,1167,Cloudy,30.81,348.61
07-09-2022,P0001,S001,South,71,2393.055,37.45,10,Clothing,Clothing_General,01-01-2022,24.3425,36,9,Autumn,1,95,151,7,1145,Sunny,36.16,70.51
07-09-2022,P0002,S001,East,27,740.61,27.43,0,Groceries,Groceries_General,01-01-2022,17.8295,36,9,Autumn,0,181,178,7,1122,Rainy,26.53,38.86
07-09-2022,P0003,S001,North,107,8634.9,80.7,0,Clothing,Clothing_General,01-01-2022,52.455,36,9,Autumn,0,208,102,7,1134,Sunny,84.12,112.91
07-09-2022,P0004,S001,South,113,2632.222,24.52,5,Furniture,Furniture_General,01-01-2022,15.938,36,9,Autumn,0,114,23,7,1139,Snowy,26.98,123.28
07-09-2022,P0005,S001,South,17,172.431,11.27,10,Furniture,Furniture_General,01-01-2022,7.3255,36,9,Autumn,0,136,137,7,1158,Cloudy,9.33,19.68
07-09-2022,P0006,S001,South,26,1392.976,66.97,20,Toys,Toys_General,01-01-2022,43.5305,36,9,Autumn,1,59,167,7,1143,Sunny,69.25,21.87
07-09-2022,P0007,S001,South,101,1346.1785,14.03,5,Toys,Toys_General,01-01-2022,9.1195,36,9,Autumn,1,298,180,7,1148,Sunny,10.91,114.97
07-09-2022,P0008,S001,East,22,467.126,24.98,15,Clothing,Clothing_General,01-01-2022,16.237,36,9,Autumn,0,313,124,7,1123,Cloudy,21.86,23.75
07-09-2022,P0009,S001,East,4,157.046,46.19,15,Groceries,Groceries_General,01-01-2022,30.0235,36,9,Autumn,0,123,192,7,1154,Sunny,41.57,3.58
07-09-2022,P0010,S001,East,207,12544.3035,63.79,5,Electronics,Electronics_General,01-01-2022,41.4635,36,9,Autumn,0,255,44,7,1141,Rainy,63.47,216.78
07-09-2022,P0011,S001,South,126,9753.597,91.07,15,Toys,Toys_General,01-01-2022,59.1955,36,9,Autumn,0,199,29,7,1148,Rainy,94.8,118.05
07-09-2022,P0012,S001,North,153,5025.744,41.06,20,Electronics,Electronics_General,01-01-2022,26.689,36,9,Autumn,0,223,81,7,1130,Rainy,42.92,164.88
07-09-2022,P0013,S001,South,28,468.426,17.61,5,Clothing,Clothing_General,01-01-2022,11.4465,36,9,Autumn,0,100,73,7,1151,Snowy,18.28,45.36
07-09-2022,P0014,S001,North,177,16006.1985,95.19,5,Clothing,Clothing_General,01-01-2022,61.8735,36,9,Autumn,0,348,60,7,1167,Sunny,91.74,182.16
07-09-2022,P0015,S001,East,166,6253.552,44.32,15,Groceries,Groceries_General,01-01-2022,28.808,36,9,Autumn,1,348,57,7,1166,Cloudy,41.91,181.37
07-09-2022,P0016,S001,West,49,989.31,20.19,0,Groceries,Groceries_General,01-01-2022,13.1235,36,9,Autumn,1,325,37,7,1169,Rainy,15.38,40.4
07-09-2022,P0017,S001,East,58,1460.701,26.51,5,Furniture,Furniture_General,01-01-2022,17.2315,36,9,Autumn,0,61,101,7,1151,Sunny,26.88,52.3
07-09-2022,P0018,S001,West,394,24793.632,66.24,5,Groceries,Groceries_General,01-01-2022,43.056,36,9,Autumn,0,475,69,7,1132,Cloudy,62.39,384.77
07-09-2022,P0019,S001,North,471,30247.62,64.22,0,Clothing,Clothing_General,01-01-2022,41.743,36,9,Autumn,1,484,52,7,1145,Snowy,64.95,464.44
07-09-2022,P0020,S001,North,63,2633.9985,44.01,5,Groceries,Groceries_General,01-01-2022,28.6065,36,9,Autumn,0,114,89,7,1167,Rainy,43.96,67.01
07-09-2022,P0001,S002,West,233,14589.1785,65.91,5,Clothing,Clothing_General,01-01-2022,42.8415,36,9,Autumn,1,488,141,7,1145,Cloudy,67.66,246.96
07-09-2022,P0002,S002,East,39,913.2825,24.65,5,Furniture,Furniture_General,01-01-2022,16.0225,36,9,Autumn,0,116,92,7,1122,Sunny,27.39,55.51
07-09-2022,P0003,S002,South,84,5812.674,81.41,15,Clothing,Clothing_General,01-01-2022,52.9165,36,9,Autumn,1,91,63,7,1134,Snowy,81.77,95.26
07-09-2022,P0004,S002,South,214,2488.392,12.24,5,Clothing,Clothing_General,01-01-2022,7.956,36,9,Autumn,1,305,51,7,1139,Sunny,15.69,219.19
07-09-2022,P0005,S002,North,14,1110.928,99.19,20,Furniture,Furniture_General,01-01-2022,64.4735,36,9,Autumn,0,183,41,7,1158,Rainy,102.34,17.01
07-09-2022,P0006,S002,South,0,0,43.85,20,Furniture,Furniture_General,01-01-2022,28.5025,36,9,Autumn,0,98,106,7,1143,Cloudy,42.76,15.19
07-09-2022,P0007,S002,South,309,6387.648,21.76,5,Furniture,Furniture_General,01-01-2022,14.144,36,9,Autumn,1,466,175,7,1148,Snowy,26.68,327.42
07-09-2022,P0008,S002,South,33,486.189,16.37,10,Toys,Toys_General,01-01-2022,10.6405,36,9,Autumn,0,166,35,7,1123,Rainy,15.62,48.49
07-09-2022,P0009,S002,North,163,4184.21,30.2,15,Clothing,Clothing_General,01-01-2022,19.63,36,9,Autumn,1,209,180,7,1154,Snowy,31.1,169.36
07-09-2022,P0010,S002,North,27,1600.56,74.1,20,Electronics,Electronics_General,01-01-2022,48.165,36,9,Autumn,1,157,63,7,1141,Sunny,75.65,17.33
07-09-2022,P0011,S002,North,137,12038.19,87.87,0,Clothing,Clothing_General,01-01-2022,57.1155,36,9,Autumn,0,276,46,7,1148,Snowy,89.45,144.19
07-09-2022,P0012,S002,North,217,8044.407,41.19,10,Toys,Toys_General,01-01-2022,26.7735,36,9,Autumn,1,220,101,7,1130,Snowy,36.26,234.47
07-09-2022,P0013,S002,East,226,9840.492,48.38,10,Groceries,Groceries_General,01-01-2022,31.447,36,9,Autumn,0,236,30,7,1151,Sunny,52.16,245.34
07-09-2022,P0014,S002,South,211,15003.999,79.01,10,Electronics,Electronics_General,01-01-2022,51.3565,36,9,Autumn,1,302,95,7,1167,Rainy,74.52,206
07-09-2022,P0015,S002,West,114,4513.26,39.59,0,Groceries,Groceries_General,01-01-2022,25.7335,36,9,Autumn,1,129,67,7,1166,Rainy,38,113.9
07-09-2022,P0016,S002,East,195,15718.4625,84.85,5,Clothing,Clothing_General,01-01-2022,55.1525,36,9,Autumn,0,275,73,7,1169,Rainy,82.92,193.33
07-09-2022,P0017,S002,North,159,11653.9845,86.23,15,Groceries,Groceries_General,01-01-2022,56.0495,36,9,Autumn,0,347,184,7,1151,Rainy,84.37,162.19
07-09-2022,P0018,S002,West,244,16402.656,84.03,20,Furniture,Furniture_General,01-01-2022,54.6195,36,9,Autumn,1,311,160,7,1132,Snowy,84.02,245.53
07-09-2022,P0019,S002,West,273,12737.2245,54.89,15,Toys,Toys_General,01-01-2022,35.6785,36,9,Autumn,0,412,48,7,1145,Cloudy,55.22,265.34
07-09-2022,P0020,S002,East,283,9761.519,40.58,15,Electronics,Electronics_General,01-01-2022,26.377,36,9,Autumn,0,291,143,7,1167,Cloudy,36.06,285.69
07-09-2022,P0001,S003,South,58,2035.597,41.29,15,Toys,Toys_General,01-01-2022,26.8385,36,9,Autumn,0,335,58,7,1145,Rainy,42.37,52.2
07-09-2022,P0002,S003,West,167,2802.26,16.78,0,Furniture,Furniture_General,01-01-2022,10.907,36,9,Autumn,0,250,36,7,1122,Sunny,17.9,181.09
07-09-2022,P0003,S003,South,73,885.928,15.17,20,Toys,Toys_General,01-01-2022,9.8605,36,9,Autumn,1,452,177,7,1134,Snowy,18.42,86.06
07-09-2022,P0004,S003,East,114,7115.367,73.43,15,Toys,Toys_General,01-01-2022,47.7295,36,9,Autumn,1,487,178,7,1139,Snowy,78.42,120.49
07-09-2022,P0005,S003,East,188,8764.56,46.62,0,Groceries,Groceries_General,01-01-2022,30.303,36,9,Autumn,0,412,77,7,1158,Snowy,46.05,197.39
07-09-2022,P0006,S003,North,126,5665.59,52.9,15,Electronics,Electronics_General,01-01-2022,34.385,36,9,Autumn,1,324,46,7,1143,Rainy,52.77,143.6
07-09-2022,P0007,S003,East,184,14450.624,98.17,20,Toys,Toys_General,01-01-2022,63.8105,36,9,Autumn,0,322,83,7,1148,Sunny,98.33,201.13
07-09-2022,P0008,S003,South,28,999.936,39.68,10,Electronics,Electronics_General,01-01-2022,25.792,36,9,Autumn,1,224,154,7,1123,Cloudy,38.66,31.76
07-09-2022,P0009,S003,West,133,5094.432,42.56,10,Clothing,Clothing_General,01-01-2022,27.664,36,9,Autumn,1,230,92,7,1154,Rainy,41.34,140.11
07-09-2022,P0010,S003,West,418,16702.653,47.01,15,Electronics,Electronics_General,01-01-2022,30.5565,36,9,Autumn,1,461,159,7,1141,Cloudy,51.29,418.17
07-09-2022,P0011,S003,North,14,230.622,19.38,15,Toys,Toys_General,01-01-2022,12.597,36,9,Autumn,1,83,180,7,1148,Sunny,23.93,29.91
07-09-2022,P0012,S003,East,84,6534.108,86.43,10,Electronics,Electronics_General,01-01-2022,56.1795,36,9,Autumn,0,212,137,7,1130,Snowy,82.37,80.52
07-09-2022,P0013,S003,North,44,2199.56,49.99,0,Toys,Toys_General,01-01-2022,32.4935,36,9,Autumn,1,50,71,7,1151,Snowy,48.95,40.96
07-09-2022,P0014,S003,South,36,3133.404,91.62,5,Electronics,Electronics_General,01-01-2022,59.553,36,9,Autumn,1,206,150,7,1167,Sunny,95.77,38.12
07-09-2022,P0015,S003,North,163,4469.949,30.47,10,Clothing,Clothing_General,01-01-2022,19.8055,36,9,Autumn,0,291,77,7,1166,Snowy,32.87,162.06
07-09-2022,P0016,S003,East,282,12342.294,48.63,10,Furniture,Furniture_General,01-01-2022,31.6095,36,9,Autumn,0,408,59,7,1169,Cloudy,45.41,278.03
07-09-2022,P0017,S003,East,78,1408.641,19.01,5,Furniture,Furniture_General,01-01-2022,12.3565,36,9,Autumn,0,231,34,7,1151,Cloudy,21.68,88.73
07-09-2022,P0018,S003,West,6,353.457,62.01,5,Clothing,Clothing_General,01-01-2022,40.3065,36,9,Autumn,1,147,39,7,1132,Rainy,65.35,3.22
07-09-2022,P0019,S003,South,41,2916.945,79.05,10,Electronics,Electronics_General,01-01-2022,51.3825,36,9,Autumn,0,193,179,7,1145,Cloudy,76.23,46.79
07-09-2022,P0020,S003,North,382,20513.4,53.7,0,Clothing,Clothing_General,01-01-2022,34.905,36,9,Autumn,0,430,41,7,1167,Snowy,53.69,378.88
07-09-2022,P0001,S004,East,60,4657.5,86.25,10,Furniture,Furniture_General,01-01-2022,56.0625,36,9,Autumn,0,72,105,7,1145,Rainy,83.24,57.04
07-09-2022,P0002,S004,North,70,1626.8,23.24,0,Clothing,Clothing_General,01-01-2022,15.106,36,9,Autumn,1,104,23,7,1122,Snowy,23.34,87.46
07-09-2022,P0003,S004,South,307,19948.86,72.2,10,Groceries,Groceries_General,01-01-2022,46.93,36,9,Autumn,0,456,124,7,1134,Sunny,68.17,303.18
07-09-2022,P0004,S004,North,137,8973.8425,68.95,5,Electronics,Electronics_General,01-01-2022,44.8175,36,9,Autumn,0,182,78,7,1139,Snowy,73.71,127.78
07-09-2022,P0005,S004,East,97,8248.104,94.48,10,Groceries,Groceries_General,01-01-2022,61.412,36,9,Autumn,1,204,197,7,1158,Sunny,89.78,104.11
07-09-2022,P0006,S004,West,61,1761.07,28.87,0,Toys,Toys_General,01-01-2022,18.7655,36,9,Autumn,0,111,76,7,1143,Rainy,26.02,54.44
07-09-2022,P0007,S004,North,129,5219.856,44.96,10,Groceries,Groceries_General,01-01-2022,29.224,36,9,Autumn,1,409,123,7,1148,Rainy,44.68,143.26
07-09-2022,P0008,S004,South,250,20496.25,86.3,5,Clothing,Clothing_General,01-01-2022,56.095,36,9,Autumn,1,364,181,7,1123,Sunny,82.79,268.77
07-09-2022,P0009,S004,North,171,6750.054,43.86,10,Furniture,Furniture_General,01-01-2022,28.509,36,9,Autumn,0,243,172,7,1154,Sunny,47.49,161.19
07-09-2022,P0010,S004,South,339,23702.88,69.92,0,Groceries,Groceries_General,01-01-2022,45.448,36,9,Autumn,0,404,191,7,1141,Snowy,66.2,345.67
07-09-2022,P0011,S004,West,95,6029.08,79.33,20,Furniture,Furniture_General,01-01-2022,51.5645,36,9,Autumn,0,257,91,7,1148,Cloudy,82.12,98.02
07-09-2022,P0012,S004,South,17,333.71,19.63,0,Electronics,Electronics_General,01-01-2022,12.7595,36,9,Autumn,0,91,43,7,1130,Cloudy,17.55,20.47
07-09-2022,P0013,S004,West,37,1171.198,33.32,5,Furniture,Furniture_General,01-01-2022,21.658,36,9,Autumn,0,424,61,7,1151,Snowy,28.73,44.04
07-09-2022,P0014,S004,West,368,22309.632,75.78,20,Furniture,Furniture_General,01-01-2022,49.257,36,9,Autumn,0,444,157,7,1167,Snowy,74.35,370.14
07-09-2022,P0015,S004,South,24,489.36,20.39,0,Toys,Toys_General,01-01-2022,13.2535,36,9,Autumn,0,70,112,7,1166,Rainy,17.2,33.54
07-09-2022,P0016,S004,North,248,9015.296,45.44,20,Furniture,Furniture_General,01-01-2022,29.536,36,9,Autumn,0,293,23,7,1169,Rainy,49.69,263.74
07-09-2022,P0017,S004,West,11,514.9045,55.07,15,Groceries,Groceries_General,01-01-2022,35.7955,36,9,Autumn,1,228,97,7,1151,Sunny,53.19,22.42
07-09-2022,P0018,S004,West,9,882.99,98.11,0,Clothing,Clothing_General,01-01-2022,63.7715,36,9,Autumn,0,268,176,7,1132,Sunny,100.67,14.32
07-09-2022,P0019,S004,North,54,2044.818,39.86,5,Furniture,Furniture_General,01-01-2022,25.909,36,9,Autumn,0,144,57,7,1145,Rainy,44.58,70.8
07-09-2022,P0020,S004,South,235,14104.7,60.02,0,Groceries,Groceries_General,01-01-2022,39.013,36,9,Autumn,0,276,29,7,1167,Cloudy,58.75,234.28
07-09-2022,P0001,S005,East,250,11825.125,49.79,5,Electronics,Electronics_General,01-01-2022,32.3635,36,9,Autumn,0,259,28,7,1145,Snowy,54.48,263.19
07-09-2022,P0002,S005,South,118,5868.848,62.17,20,Groceries,Groceries_General,01-01-2022,40.4105,36,9,Autumn,0,272,64,7,1122,Snowy,60.98,111.97
07-09-2022,P0003,S005,North,180,6459.84,44.86,20,Electronics,Electronics_General,01-01-2022,29.159,36,9,Autumn,1,420,157,7,1134,Snowy,42.46,184.26
07-09-2022,P0004,S005,East,3,30.192,11.84,15,Clothing,Clothing_General,01-01-2022,7.696,36,9,Autumn,0,151,60,7,1139,Rainy,11.38,0.32
07-09-2022,P0005,S005,East,64,1859.584,36.32,20,Clothing,Clothing_General,01-01-2022,23.608,36,9,Autumn,1,86,42,7,1158,Rainy,32.92,75.24
07-09-2022,P0006,S005,East,201,1908.495,10.55,10,Groceries,Groceries_General,01-01-2022,6.8575,36,9,Autumn,1,348,150,7,1143,Sunny,13.29,192.05
07-09-2022,P0007,S005,North,133,3653.51,27.47,0,Toys,Toys_General,01-01-2022,17.8555,36,9,Autumn,1,422,179,7,1148,Cloudy,25.72,130.84
07-09-2022,P0008,S005,North,240,22232.28,97.51,5,Clothing,Clothing_General,01-01-2022,63.3815,36,9,Autumn,1,474,101,7,1123,Rainy,93.18,247.06
07-09-2022,P0009,S005,West,382,5889.867,16.23,5,Groceries,Groceries_General,01-01-2022,10.5495,36,9,Autumn,0,460,167,7,1154,Sunny,13.39,380.95
07-09-2022,P0010,S005,East,32,2496.32,78.01,0,Furniture,Furniture_General,01-01-2022,50.7065,36,9,Autumn,0,59,170,7,1141,Snowy,80.84,28.19
07-09-2022,P0011,S005,East,111,1733.2095,18.37,15,Furniture,Furniture_General,01-01-2022,11.9405,36,9,Autumn,1,315,90,7,1148,Snowy,23.01,123.57
07-09-2022,P0012,S005,East,51,2829.021,65.26,15,Furniture,Furniture_General,01-01-2022,42.419,36,9,Autumn,0,212,30,7,1130,Sunny,65.01,60.74
07-09-2022,P0013,S005,East,130,3560.505,28.83,5,Toys,Toys_General,01-01-2022,18.7395,36,9,Autumn,0,153,192,7,1151,Cloudy,24.4,123.02
07-09-2022,P0014,S005,West,115,4313.88,46.89,20,Groceries,Groceries_General,01-01-2022,30.4785,36,9,Autumn,1,332,187,7,1167,Sunny,48.31,128.76
07-09-2022,P0015,S005,South,52,4388.202,88.83,5,Groceries,Groceries_General,01-01-2022,57.7395,36,9,Autumn,1,324,66,7,1166,Snowy,90.2,61.07
07-09-2022,P0016,S005,West,114,9068.814,88.39,10,Toys,Toys_General,01-01-2022,57.4535,36,9,Autumn,0,297,164,7,1169,Rainy,92.62,128.53
07-09-2022,P0017,S005,South,93,4870.503,58.19,10,Groceries,Groceries_General,01-01-2022,37.8235,36,9,Autumn,0,209,78,7,1151,Sunny,57.23,105.63
07-09-2022,P0018,S005,North,8,147.24,20.45,10,Groceries,Groceries_General,01-01-2022,13.2925,36,9,Autumn,0,245,37,7,1132,Snowy,19.96,19.46
07-09-2022,P0019,S005,West,225,16570.8,92.06,20,Groceries,Groceries_General,01-01-2022,59.839,36,9,Autumn,0,397,176,7,1145,Snowy,96.94,233.73
07-09-2022,P0020,S005,North,217,8981.9555,43.57,5,Clothing,Clothing_General,01-01-2022,28.3205,36,9,Autumn,1,310,120,7,1167,Cloudy,46.51,221.89
08-09-2022,P0001,S001,North,48,638.208,16.62,20,Groceries,Groceries_General,01-01-2022,10.803,36,9,Autumn,1,83,154,7,1145,Cloudy,15.11,54.61
08-09-2022,P0002,S001,North,168,8266.692,57.89,15,Clothing,Clothing_General,01-01-2022,37.6285,36,9,Autumn,0,233,108,7,1122,Sunny,56.4,169.86
08-09-2022,P0003,S001,West,122,6223.952,63.77,20,Groceries,Groceries_General,01-01-2022,41.4505,36,9,Autumn,1,361,55,7,1134,Snowy,59.85,136.37
08-09-2022,P0004,S001,North,62,2184.88,44.05,20,Furniture,Furniture_General,01-01-2022,28.6325,36,9,Autumn,0,167,146,7,1139,Cloudy,45.95,66.13
08-09-2022,P0005,S001,East,73,950.752,16.28,20,Clothing,Clothing_General,01-01-2022,10.582,36,9,Autumn,0,260,147,7,1158,Snowy,14.29,88.03
08-09-2022,P0006,S001,East,45,3420.4275,80.01,5,Furniture,Furniture_General,01-01-2022,52.0065,36,9,Autumn,0,285,55,7,1143,Rainy,81.69,52.02
08-09-2022,P0007,S001,South,142,13464.369,99.81,5,Toys,Toys_General,01-01-2022,64.8765,36,9,Autumn,0,357,194,7,1148,Snowy,94.82,159.95
08-09-2022,P0008,S001,North,337,11034.728,40.93,20,Furniture,Furniture_General,01-01-2022,26.6045,36,9,Autumn,1,465,62,7,1123,Cloudy,40.11,328.22
08-09-2022,P0009,S001,West,276,16847.04,76.3,20,Clothing,Clothing_General,01-01-2022,49.595,36,9,Autumn,1,286,56,7,1154,Cloudy,71.75,287.73
08-09-2022,P0010,S001,West,311,15646.8765,59.19,15,Toys,Toys_General,01-01-2022,38.4735,36,9,Autumn,1,363,160,7,1141,Sunny,57.78,307.72
08-09-2022,P0011,S001,East,227,4446.703,20.62,5,Clothing,Clothing_General,01-01-2022,13.403,36,9,Autumn,0,461,167,7,1148,Snowy,20.4,245.75
08-09-2022,P0012,S001,North,49,4056.318,91.98,10,Furniture,Furniture_General,01-01-2022,59.787,36,9,Autumn,1,282,180,7,1130,Cloudy,90.59,58.27
